"No. Fold" "No. Init Iteration" Epoch "F1 Score"
1 2 139 0.825136661529541
1 2 140 0.8261732459068298
1 2 141 0.8270678520202637
1 2 142 0.825962483882904
1 2 143 0.8291074633598328
1 2 144 0.826103687286377
1 2 145 0.8273419737815857
1 2 146 0.8296294212341309
1 2 147 0.829460620880127
1 2 148 0.8306114077568054
1 2 149 0.8307647109031677
1 3 0 0.5115352272987366
1 3 1 0.5899218320846558
1 3 2 0.5425569415092468
1 3 3 0.5645169019699097
1 3 4 0.6867335438728333
1 3 5 0.4310244619846344
1 3 6 0.69001704454422
1 3 7 0.6827566027641296
1 3 8 0.6952250003814697
1 3 9 0.7328555583953857
1 3 10 0.6997869610786438
1 3 11 0.6745181679725647
1 3 12 0.6735984683036804
1 3 13 0.6897138953208923
1 3 14 0.6814446449279785
1 3 15 0.7265878319740295
1 3 16 0.6819198131561279
1 3 17 0.5600020289421082
1 3 18 0.6877670288085938
1 3 19 0.6241116523742676
1 3 20 0.5694966912269592
1 3 21 0.5535016059875488
1 3 22 0.6966161131858826
1 3 23 0.6562194228172302
1 3 24 0.6100742220878601
1 3 25 0.7235112190246582
1 3 26 0.725219190120697
1 3 27 0.721127450466156
1 3 28 0.4891921579837799
1 3 29 0.713447093963623
1 3 30 0.7618905901908875
1 3 31 0.7712098956108093
1 3 32 0.7529308199882507
1 3 33 0.7979695200920105
1 3 34 0.7816305160522461
1 3 35 0.7510085701942444
1 3 36 0.7618083953857422
1 3 37 0.7970351576805115
1 3 38 0.8015148043632507
1 3 39 0.7906400561332703
1 3 40 0.7803481221199036
1 3 41 0.7810642123222351
1 3 42 0.8099822402000427
1 3 43 0.8063526153564453
1 3 44 0.8042080998420715
1 3 45 0.8104122281074524
1 3 46 0.8079776763916016
1 3 47 0.8133206963539124
1 3 48 0.776655375957489
1 3 49 0.8136992454528809
1 3 50 0.8000380396842957
1 3 51 0.8013963103294373
1 3 52 0.8087830543518066
1 3 53 0.8219804763793945
1 3 54 0.8237107396125793
1 3 55 0.8196699619293213
1 3 56 0.8253781795501709
1 3 57 0.8074201941490173
1 3 58 0.8069484829902649
1 3 59 0.813593864440918
1 3 60 0.8188474178314209
1 3 61 0.8200240135192871
1 3 62 0.8185147643089294
1 3 63 0.822763979434967
1 3 64 0.8240497708320618
1 3 65 0.8275251388549805
1 3 66 0.8282003402709961
1 3 67 0.8272770047187805
1 3 68 0.8240923881530762
1 3 69 0.8278163075447083
1 3 70 0.8266558647155762
1 3 71 0.8257343173027039
1 3 72 0.8262431025505066
1 3 73 0.8292920589447021
1 3 74 0.8283274173736572
1 3 75 0.8326777815818787
1 3 76 0.8308799266815186
1 3 77 0.827758252620697
1 3 78 0.821029007434845
1 3 79 0.8282075524330139
1 3 80 0.8319430947303772
1 3 81 0.831309974193573
1 3 82 0.8339105248451233
1 3 83 0.826331615447998
1 3 84 0.8260354399681091
1 3 85 0.830890417098999
1 3 86 0.8286188244819641
1 3 87 0.8290768265724182
1 3 88 0.8289228081703186
1 3 89 0.8314122557640076
1 3 90 0.8321669697761536
1 3 91 0.832991361618042
1 3 92 0.8263259530067444
1 3 93 0.8288958072662354
1 3 94 0.8272177577018738
1 3 95 0.82743901014328
1 3 96 0.8280606269836426
1 3 97 0.8281869292259216
1 3 98 0.8326953053474426
1 3 99 0.828381359577179
1 3 100 0.8302662372589111
1 3 101 0.8296237587928772
1 3 102 0.8321582674980164
1 3 103 0.8303176760673523
1 3 104 0.8306937217712402
1 3 105 0.8322471976280212
1 3 106 0.8274838328361511
1 3 107 0.8300735950469971
1 3 108 0.8275882601737976
1 3 109 0.8319024443626404
1 3 110 0.8286380171775818
1 3 111 0.8270688056945801
1 3 112 0.8359233736991882
1 3 113 0.8316770195960999
1 3 114 0.8298043608665466
1 3 115 0.8332998156547546
1 3 116 0.8307947516441345
1 3 117 0.8348870277404785
1 3 118 0.8345656394958496
1 3 119 0.8294335007667542
1 3 120 0.8287520408630371
1 3 121 0.8283993601799011
1 3 122 0.829050600528717
1 3 123 0.8322815895080566
1 3 124 0.8334372043609619
1 3 125 0.8296144604682922
1 3 126 0.8290302157402039
1 3 127 0.8271134495735168
1 3 128 0.8279757499694824
1 3 129 0.8294811248779297
1 3 130 0.8299055695533752
1 3 131 0.8330442309379578
1 3 132 0.8308976292610168
1 3 133 0.834507405757904
1 3 134 0.8367738127708435
1 3 135 0.8348588347434998
1 3 136 0.8296851515769958
1 3 137 0.8342297077178955
1 3 138 0.8302558064460754
1 3 139 0.832942545413971
1 3 140 0.831317126750946
1 3 141 0.8317723274230957
1 3 142 0.8351078033447266
1 3 143 0.8304131627082825
1 3 144 0.8298667073249817
1 3 145 0.8332003951072693
1 3 146 0.8310055136680603
1 3 147 0.8331036567687988
1 3 148 0.8317806124687195
1 3 149 0.8332183361053467
1 4 0 0.4511503279209137
1 4 1 0.5559337139129639
1 4 2 0.604069173336029
1 4 3 0.5860148072242737
1 4 4 0.6935175061225891
1 4 5 0.6384249329566956
1 4 6 0.6714381575584412
1 4 7 0.687018096446991
1 4 8 0.520799458026886
1 4 9 0.6875016093254089
1 4 10 0.665862500667572
1 4 11 0.7043293118476868
1 4 12 0.7325961589813232
1 4 13 0.7008645534515381
1 4 14 0.6316089630126953
1 4 15 0.49102506041526794
1 4 16 0.6852278709411621
1 4 17 0.6801088452339172
1 4 18 0.6917891502380371
1 4 19 0.6575124263763428
1 4 20 0.3591107428073883
1 4 21 0.705385684967041
1 4 22 0.7274155616760254
1 4 23 0.7160682678222656
1 4 24 0.7364487051963806
1 4 25 0.7110175490379333
1 4 26 0.7374725937843323
1 4 27 0.6236782670021057
1 4 28 0.5755372643470764
1 4 29 0.671143114566803
1 4 30 0.7632027268409729
1 4 31 0.7697821259498596
1 4 32 0.7575839161872864
1 4 33 0.784576416015625
1 4 34 0.758274257183075
1 4 35 0.7570176124572754
1 4 36 0.7673063278198242
1 4 37 0.7861126065254211
1 4 38 0.7904205322265625
1 4 39 0.7955532073974609
1 4 40 0.7674760818481445
1 4 41 0.7770279049873352
1 4 42 0.7922188639640808
1 4 43 0.7792725563049316
1 4 44 0.8029940724372864
1 4 45 0.7916385531425476
1 4 46 0.8068762421607971
1 4 47 0.7906414866447449
1 4 48 0.7828645706176758
1 4 49 0.7980618476867676
1 4 50 0.8130542635917664
1 4 51 0.7989580035209656
1 4 52 0.8092911243438721
1 4 53 0.8094499707221985
1 4 54 0.7891473174095154
1 4 55 0.7931219935417175
1 4 56 0.8002988696098328
1 4 57 0.7916207313537598
1 4 58 0.8072173595428467
1 4 59 0.8043003082275391
1 4 60 0.8154067397117615
1 4 61 0.8177857398986816
1 4 62 0.814357578754425
1 4 63 0.8212990760803223
1 4 64 0.8206774592399597
1 4 65 0.8162555694580078
1 4 66 0.8212808966636658
1 4 67 0.8199602961540222
1 4 68 0.8191044926643372
1 4 69 0.8212520480155945
1 4 70 0.8211444020271301
1 4 71 0.8208343386650085
1 4 72 0.8176615834236145
1 4 73 0.821686327457428
1 4 74 0.82557612657547
1 4 75 0.8216293454170227
1 4 76 0.8169237971305847
1 4 77 0.8275641798973083
1 4 78 0.8240325450897217
1 4 79 0.8220393657684326
1 4 80 0.8203967213630676
1 4 81 0.8250775337219238
1 4 82 0.8206248879432678
1 4 83 0.8246224522590637
1 4 84 0.8206477165222168
1 4 85 0.8246431350708008
1 4 86 0.8271923661231995
1 4 87 0.8202478289604187
1 4 88 0.8248806595802307
1 4 89 0.819586992263794
1 4 90 0.82253497838974
1 4 91 0.8253731727600098
1 4 92 0.8259294629096985
1 4 93 0.8215417265892029
1 4 94 0.822119414806366
1 4 95 0.8216634392738342
1 4 96 0.8239409327507019
1 4 97 0.8197422027587891
1 4 98 0.823394775390625
1 4 99 0.8234378695487976
1 4 100 0.8238608837127686
1 4 101 0.8224851489067078
1 4 102 0.8211205005645752
1 4 103 0.8233510851860046
1 4 104 0.8199866414070129
1 4 105 0.8255402445793152
1 4 106 0.8225550055503845
1 4 107 0.8183510899543762
1 4 108 0.8227384090423584
1 4 109 0.8259555697441101
1 4 110 0.8251616954803467
1 4 111 0.822425127029419
1 4 112 0.8246566653251648
1 4 113 0.825482189655304
1 4 114 0.8205341696739197
1 4 115 0.8182033896446228
1 4 116 0.8228974342346191
1 4 117 0.8223690986633301
1 4 118 0.8260996341705322
1 4 119 0.822124719619751
1 4 120 0.8241648077964783
1 4 121 0.8258669972419739
1 4 122 0.8249363899230957
1 4 123 0.8232702612876892
1 4 124 0.8202033042907715
1 4 125 0.8214694857597351
1 4 126 0.8258757591247559
1 4 127 0.8239127993583679
1 4 128 0.8216965198516846
1 4 129 0.8231108784675598
1 4 130 0.824347734451294
1 4 131 0.8246179223060608
1 4 132 0.8251984715461731
1 4 133 0.8258495330810547
1 4 134 0.8240950107574463
1 4 135 0.8251239657402039
1 4 136 0.8258426189422607
1 4 137 0.8258873820304871
1 4 138 0.8234958052635193
1 4 139 0.8211159706115723
1 4 140 0.8244040012359619
1 4 141 0.8239336609840393
1 4 142 0.8188825249671936
1 4 143 0.8235753178596497
1 4 144 0.8244968056678772
1 4 145 0.823543131351471
1 4 146 0.8225124478340149
1 4 147 0.8251544833183289
1 4 148 0.825359046459198
1 4 149 0.8198642730712891
1 5 0 0.300774484872818
1 5 1 0.46967795491218567
1 5 2 0.6532605290412903
1 5 3 0.44129908084869385
1 5 4 0.47776368260383606
1 5 5 0.7186012268066406
1 5 6 0.5413791537284851
1 5 7 0.4642290771007538
1 5 8 0.5192169547080994
1 5 9 0.7254128456115723
1 5 10 0.6283919215202332
1 5 11 0.6653321385383606
1 5 12 0.7207508087158203
1 5 13 0.6984610557556152
1 5 14 0.700778067111969
1 5 15 0.5521431565284729
1 5 16 0.7123925685882568
1 5 17 0.7523849010467529
1 5 18 0.7153885960578918
1 5 19 0.7249689698219299
1 5 20 0.6996715664863586
1 5 21 0.7226225733757019
1 5 22 0.6697149276733398
1 5 23 0.693159282207489
1 5 24 0.6601583957672119
1 5 25 0.7176457047462463
1 5 26 0.5516476631164551
1 5 27 0.5556438565254211
1 5 28 0.6853652000427246
1 5 29 0.7193812727928162
1 5 30 0.7650764584541321
1 5 31 0.7504730224609375
1 5 32 0.7498714327812195
1 5 33 0.7690844535827637
1 5 34 0.7658765316009521
1 5 35 0.7597834467887878
1 5 36 0.7672998905181885
1 5 37 0.7715391516685486
1 5 38 0.7898469567298889
1 5 39 0.7863009572029114
1 5 40 0.7892957329750061
1 5 41 0.7844508290290833
1 5 42 0.7964614033699036
1 5 43 0.7748775482177734
1 5 44 0.806634247303009
1 5 45 0.8010843396186829
1 5 46 0.794126570224762
1 5 47 0.7967166900634766
1 5 48 0.7942814826965332
1 5 49 0.799334704875946
1 5 50 0.781743049621582
1 5 51 0.7888951301574707
1 5 52 0.8141152262687683
1 5 53 0.7851937413215637
1 5 54 0.8150976300239563
1 5 55 0.7921261191368103
1 5 56 0.8017347455024719
1 5 57 0.8013849258422852
1 5 58 0.8008975386619568
1 5 59 0.8076918721199036
1 5 60 0.8119959831237793
1 5 61 0.8105232119560242
1 5 62 0.8123927712440491
1 5 63 0.8124489784240723
1 5 64 0.8149343132972717
1 5 65 0.8150269389152527
1 5 66 0.8168097138404846
1 5 67 0.8154786229133606
1 5 68 0.8165683150291443
1 5 69 0.8208494186401367
1 5 70 0.8218744397163391
1 5 71 0.8149421811103821
1 5 72 0.8173918724060059
1 5 73 0.8169500827789307
1 5 74 0.8175714015960693
1 5 75 0.8101595044136047
1 5 76 0.8152108192443848
1 5 77 0.8150506019592285
1 5 78 0.8198490142822266
1 5 79 0.8259739875793457
1 5 80 0.8189425468444824
1 5 81 0.8175151348114014
1 5 82 0.8239798545837402
1 5 83 0.8197944760322571
1 5 84 0.8219342231750488
1 5 85 0.8231165409088135
1 5 86 0.8192028999328613
1 5 87 0.819813072681427
1 5 88 0.8176455497741699
1 5 89 0.8202511668205261
1 5 90 0.8182203769683838
1 5 91 0.8217727541923523
1 5 92 0.8203935623168945
1 5 93 0.8206762671470642
1 5 94 0.8215601444244385
1 5 95 0.8224781155586243
1 5 96 0.8226993680000305
1 5 97 0.8186795115470886
1 5 98 0.8249351382255554
1 5 99 0.8221545815467834
1 5 100 0.8236208558082581
1 5 101 0.816347599029541
1 5 102 0.8244344592094421
1 5 103 0.823011577129364
1 5 104 0.8270726203918457
1 5 105 0.8210816383361816
1 5 106 0.8216246962547302
1 5 107 0.8246563076972961
1 5 108 0.8212080001831055
1 5 109 0.8246572017669678
1 5 110 0.8191624283790588
1 5 111 0.8221516609191895
1 5 112 0.8219707012176514
1 5 113 0.8218767642974854
1 5 114 0.8202365040779114
1 5 115 0.8261362910270691
1 5 116 0.822620689868927
1 5 117 0.8218628764152527
1 5 118 0.8222288489341736
1 5 119 0.8154038786888123
1 5 120 0.8214419484138489
1 5 121 0.817949116230011
1 5 122 0.8216566443443298
1 5 123 0.8239195346832275
1 5 124 0.8211566805839539
1 5 125 0.8199961185455322
1 5 126 0.8234110474586487
1 5 127 0.8159151077270508
1 5 128 0.8230850696563721
1 5 129 0.8251622319221497
1 5 130 0.8201759457588196
1 5 131 0.8209469318389893
1 5 132 0.8229153752326965
1 5 133 0.8216838836669922
1 5 134 0.8287485241889954
1 5 135 0.8235964179039001
1 5 136 0.8219578266143799
1 5 137 0.8216624855995178
1 5 138 0.8225681781768799
1 5 139 0.820702314376831
1 5 140 0.8194687366485596
1 5 141 0.8187806010246277
1 5 142 0.8212351202964783
1 5 143 0.819730818271637
1 5 144 0.8226025700569153
1 5 145 0.8170595169067383
1 5 146 0.823695719242096
1 5 147 0.8235177397727966
1 5 148 0.8222106099128723
1 5 149 0.820103645324707
1 6 0 0.5482562184333801
1 6 1 0.5188734531402588
1 6 2 0.6374728679656982
1 6 3 0.5820906758308411
1 6 4 0.44127705693244934
1 6 5 0.6099170446395874
1 6 6 0.610206663608551
1 6 7 0.670318603515625
1 6 8 0.6581730246543884
1 6 9 0.5116119384765625
1 6 10 0.5351062417030334
1 6 11 0.6239453554153442
1 6 12 0.5968949198722839
1 6 13 0.6991540789604187
1 6 14 0.6868987083435059
1 6 15 0.5400621294975281
1 6 16 0.6281291842460632
1 6 17 0.6489428877830505
1 6 18 0.6306349635124207
1 6 19 0.7075693011283875
1 6 20 0.7004627585411072
1 6 21 0.685297966003418
1 6 22 0.596007764339447
1 6 23 0.6900965571403503
1 6 24 0.6328456401824951
1 6 25 0.5217933058738708
1 6 26 0.6071717143058777
1 6 27 0.6972734332084656
1 6 28 0.666081428527832
1 6 29 0.6882683634757996
1 6 30 0.7654605507850647
1 6 31 0.7652168273925781
1 6 32 0.7788475155830383
1 6 33 0.775517463684082
1 6 34 0.7733974456787109
1 6 35 0.7796804308891296
1 6 36 0.7891738414764404
1 6 37 0.7633044123649597
1 6 38 0.8000154495239258
1 6 39 0.7851333022117615
1 6 40 0.7989680171012878
1 6 41 0.8064425587654114
1 6 42 0.8078697323799133
1 6 43 0.8105593323707581
1 6 44 0.7931804656982422
1 6 45 0.7947213649749756
1 6 46 0.7963394522666931
1 6 47 0.7941728234291077
1 6 48 0.7744684219360352
1 6 49 0.7660114169120789
1 6 50 0.8098347783088684
1 6 51 0.8052896857261658
1 6 52 0.8187652230262756
1 6 53 0.7765474915504456
1 6 54 0.814376175403595
1 6 55 0.8058245778083801
1 6 56 0.8119977116584778
1 6 57 0.8126378059387207
1 6 58 0.788883626461029
1 6 59 0.7990500926971436
1 6 60 0.8202448487281799
1 6 61 0.8205018639564514
1 6 62 0.8259892463684082
1 6 63 0.8196685910224915
1 6 64 0.8219523429870605
1 6 65 0.8252039551734924
1 6 66 0.8269386291503906
1 6 67 0.8225458264350891
1 6 68 0.8236568570137024
1 6 69 0.8277528285980225
1 6 70 0.821092426776886
1 6 71 0.8276267647743225
1 6 72 0.8268002867698669
1 6 73 0.8237547874450684
1 6 74 0.8262031674385071
1 6 75 0.8277110457420349
1 6 76 0.826814591884613
1 6 77 0.8258726596832275
1 6 78 0.8264351487159729
1 6 79 0.828983724117279
1 6 80 0.8299921154975891
1 6 81 0.8277444839477539
1 6 82 0.8227407336235046
1 6 83 0.8290179371833801
1 6 84 0.830928385257721
1 6 85 0.8245685696601868
1 6 86 0.8302542567253113
1 6 87 0.829127311706543
1 6 88 0.821012020111084
1 6 89 0.8265697360038757
1 6 90 0.8283095955848694
1 6 91 0.8282671570777893
1 6 92 0.8268964886665344
1 6 93 0.8242400288581848
1 6 94 0.8249437212944031
1 6 95 0.8271708488464355
1 6 96 0.8263780474662781
1 6 97 0.8315896391868591
1 6 98 0.8287704586982727
1 6 99 0.8282968997955322
1 6 100 0.8280563354492188
1 6 101 0.8293333649635315
1 6 102 0.8303558826446533
1 6 103 0.8324198126792908
1 6 104 0.8295658230781555
1 6 105 0.8316395282745361
1 6 106 0.826455295085907
1 6 107 0.8255985379219055
1 6 108 0.8274004459381104
1 6 109 0.8301450610160828
1 6 110 0.8336169123649597
1 6 111 0.8250766396522522
1 6 112 0.8250371813774109
1 6 113 0.8266066908836365
1 6 114 0.8309434056282043
1 6 115 0.8276507258415222
1 6 116 0.8289304375648499
1 6 117 0.8318560123443604
1 6 118 0.831815779209137
1 6 119 0.8291144371032715
1 6 120 0.8312792181968689
1 6 121 0.8316470980644226
1 6 122 0.8272413611412048
1 6 123 0.830909252166748
1 6 124 0.8284206986427307
1 6 125 0.828998863697052
1 6 126 0.8268256783485413
1 6 127 0.8271054625511169
1 6 128 0.8318049907684326
1 6 129 0.8331883549690247
1 6 130 0.8284745812416077
1 6 131 0.8301777839660645
1 6 132 0.8304359912872314
1 6 133 0.8323418498039246
1 6 134 0.8272940516471863
1 6 135 0.8269205093383789
1 6 136 0.8291260600090027
1 6 137 0.8232685923576355
1 6 138 0.8259048461914062
1 6 139 0.8296619057655334
1 6 140 0.8283682465553284
1 6 141 0.8274732232093811
1 6 142 0.8277572989463806
1 6 143 0.8268241882324219
1 6 144 0.8265185356140137
1 6 145 0.8263257145881653
1 6 146 0.8235647678375244
1 6 147 0.8307619094848633
1 6 148 0.8293673992156982
1 6 149 0.8262291550636292
1 7 0 0.3782595694065094
1 7 1 0.487045019865036
1 7 2 0.6352066993713379
1 7 3 0.6448677182197571
1 7 4 0.6403533816337585
1 7 5 0.6892259120941162
1 7 6 0.6387278437614441
1 7 7 0.5637339353561401
1 7 8 0.7197425961494446
1 7 9 0.6764683723449707
1 7 10 0.5336920619010925
1 7 11 0.694883406162262
1 7 12 0.441044420003891
1 7 13 0.6019850969314575
1 7 14 0.6854297518730164
1 7 15 0.5952010750770569
1 7 16 0.6453726887702942
1 7 17 0.6837665438652039
1 7 18 0.7224802374839783
1 7 19 0.6940945982933044
1 7 20 0.5813160538673401
1 7 21 0.690574586391449
1 7 22 0.6829959750175476
1 7 23 0.6512024998664856
1 7 24 0.7301874160766602
1 7 25 0.6180534362792969
1 7 26 0.4807627201080322
1 7 27 0.7166878581047058
1 7 28 0.5913369655609131
1 7 29 0.3625897467136383
1 7 30 0.773926317691803
1 7 31 0.79130619764328
1 7 32 0.8007370829582214
1 7 33 0.7742795944213867
1 7 34 0.8046160340309143
1 7 35 0.7955007553100586
1 7 36 0.8203573822975159
1 7 37 0.8039444088935852
1 7 38 0.8210010528564453
1 7 39 0.8236528038978577
1 7 40 0.8087234497070312
1 7 41 0.8192577362060547
1 7 42 0.8044133186340332
1 7 43 0.8261813521385193
1 7 44 0.8001740574836731
1 7 45 0.8172829151153564
1 7 46 0.8167985081672668
1 7 47 0.8212974071502686
1 7 48 0.8162638545036316
1 7 49 0.8129207491874695
1 7 50 0.8295518755912781
1 7 51 0.8255369663238525
1 7 52 0.8236117362976074
1 7 53 0.8246625065803528
1 7 54 0.8146634697914124
1 7 55 0.8162835240364075
1 7 56 0.8206210136413574
1 7 57 0.8048730492591858
1 7 58 0.8409738540649414
1 7 59 0.8197503685951233
1 7 60 0.8375690579414368
1 7 61 0.8341765403747559
1 7 62 0.8400972485542297
1 7 63 0.835568368434906
1 7 64 0.8352132439613342
1 7 65 0.8436717391014099
1 7 66 0.8346624374389648
1 7 67 0.8439549803733826
1 7 68 0.8399220108985901
1 7 69 0.8364560604095459
1 7 70 0.8424516320228577
1 7 71 0.8427853584289551
1 7 72 0.8429253101348877
1 7 73 0.8488860130310059
1 7 74 0.8401482701301575
1 7 75 0.8398697972297668
1 7 76 0.8490631580352783
1 7 77 0.8401413559913635
1 7 78 0.8434457182884216
1 7 79 0.8472182154655457
1 7 80 0.8421006798744202
1 7 81 0.8465260863304138
1 7 82 0.8437358736991882
1 7 83 0.843371570110321
1 7 84 0.8391726613044739
1 7 85 0.8426968455314636
1 7 86 0.8527910113334656
1 7 87 0.8493270874023438
1 7 88 0.8496397137641907
1 7 89 0.8469915390014648
1 7 90 0.8448120951652527
1 7 91 0.8455432057380676
1 7 92 0.8474038243293762
1 7 93 0.8441111445426941
1 7 94 0.8480255603790283
1 7 95 0.8464736938476562
1 7 96 0.8468722701072693
1 7 97 0.8462197184562683
1 7 98 0.8497794270515442
1 7 99 0.8475719094276428
1 7 100 0.8468454480171204
1 7 101 0.8430036902427673
1 7 102 0.8462387919425964
1 7 103 0.8466106057167053
1 7 104 0.8426556587219238
1 7 105 0.8481233716011047
1 7 106 0.8485135436058044
1 7 107 0.8455131649971008
1 7 108 0.8476036190986633
1 7 109 0.8507835268974304
1 7 110 0.8429484963417053
1 7 111 0.8488445281982422
1 7 112 0.8503554463386536
1 7 113 0.843910276889801
1 7 114 0.845719039440155
1 7 115 0.8493441939353943
1 7 116 0.84735506772995
1 7 117 0.8430218696594238
1 7 118 0.8452908396720886
1 7 119 0.8425881266593933
1 7 120 0.845184862613678
1 7 121 0.846224844455719
1 7 122 0.8461574912071228
1 7 123 0.8474094271659851
1 7 124 0.848290741443634
1 7 125 0.848804771900177
1 7 126 0.8457176089286804
1 7 127 0.8468664288520813
1 7 128 0.8392906188964844
1 7 129 0.8461863398551941
1 7 130 0.8442096710205078
1 7 131 0.8514668941497803
1 7 132 0.8506312370300293
1 7 133 0.845674991607666
1 7 134 0.8486449122428894
1 7 135 0.8460538983345032
1 7 136 0.8415111899375916
1 7 137 0.8456699252128601
1 7 138 0.8495154976844788
1 7 139 0.8479623794555664
1 7 140 0.8467247486114502
1 7 141 0.8495767712593079
1 7 142 0.8482618927955627
1 7 143 0.8450544476509094
1 7 144 0.8477974534034729
1 7 145 0.8482715487480164
1 7 146 0.8465662002563477
1 7 147 0.849312961101532
1 7 148 0.8496150970458984
1 7 149 0.8467487692832947
1 8 0 0.4386408030986786
1 8 1 0.5266944169998169
1 8 2 0.5643036961555481
1 8 3 0.6517611742019653
1 8 4 0.6291165351867676
1 8 5 0.4910413324832916
1 8 6 0.5683799386024475
1 8 7 0.6260563731193542
1 8 8 0.7230019569396973
1 8 9 0.7099742889404297
1 8 10 0.47603535652160645
1 8 11 0.5385690331459045
1 8 12 0.7221594452857971
1 8 13 0.5999093651771545
1 8 14 0.5851706862449646
1 8 15 0.697084367275238
1 8 16 0.7160470485687256
1 8 17 0.6724926829338074
1 8 18 0.7434592247009277
1 8 19 0.6339110732078552
1 8 20 0.7052132487297058
1 8 21 0.7093327045440674
1 8 22 0.6175441741943359
1 8 23 0.7253014445304871
1 8 24 0.68146151304245
1 8 25 0.5318670868873596
1 8 26 0.6852925419807434
1 8 27 0.6508598923683167
1 8 28 0.7348831295967102
1 8 29 0.727654218673706
1 8 30 0.7674137949943542
1 8 31 0.7536440491676331
1 8 32 0.7773591876029968
1 8 33 0.7713025212287903
1 8 34 0.7725825309753418
1 8 35 0.8010269999504089
1 8 36 0.7942126393318176
1 8 37 0.8041146397590637
1 8 38 0.8109758496284485
1 8 39 0.8114275336265564
1 8 40 0.7887120246887207
1 8 41 0.7825598120689392
1 8 42 0.7862620949745178
1 8 43 0.7896270751953125
1 8 44 0.8001444935798645
1 8 45 0.7920138239860535
1 8 46 0.8128339648246765
1 8 47 0.8160608410835266
1 8 48 0.8003355860710144
1 8 49 0.7983464598655701
1 8 50 0.8243498206138611
1 8 51 0.7955639362335205
1 8 52 0.8155669569969177
1 8 53 0.7907118797302246
1 8 54 0.8189250826835632
1 8 55 0.7850479483604431
1 8 56 0.8146884441375732
1 8 57 0.7968079447746277
1 8 58 0.8197221755981445
1 8 59 0.788779079914093
1 8 60 0.8244059681892395
1 8 61 0.8259146809577942
1 8 62 0.8297677636146545
1 8 63 0.8297367095947266
1 8 64 0.8238089680671692
1 8 65 0.8248336315155029
1 8 66 0.823429524898529
1 8 67 0.8280124664306641
1 8 68 0.8283970355987549
1 8 69 0.8305904865264893
1 8 70 0.8329410552978516
1 8 71 0.8302735686302185
1 8 72 0.8304397463798523
1 8 73 0.8329457640647888
1 8 74 0.8325498700141907
1 8 75 0.8295609951019287
1 8 76 0.8345087170600891
1 8 77 0.8241236805915833
1 8 78 0.8319125771522522
1 8 79 0.8335438370704651
1 8 80 0.8336583971977234
1 8 81 0.8325209617614746
1 8 82 0.8335303664207458
1 8 83 0.8329572677612305
1 8 84 0.8334677815437317
1 8 85 0.8310496807098389
1 8 86 0.8339188694953918
1 8 87 0.8307235836982727
1 8 88 0.8316996693611145
1 8 89 0.8370067477226257
1 8 90 0.8352958559989929
1 8 91 0.8376762270927429
1 8 92 0.8336770534515381
1 8 93 0.8363674283027649
1 8 94 0.8317737579345703
1 8 95 0.8357425332069397
1 8 96 0.83494633436203
1 8 97 0.8362224698066711
1 8 98 0.8328104019165039
1 8 99 0.8351488709449768
1 8 100 0.8328642845153809
1 8 101 0.8301854729652405
1 8 102 0.8311066627502441
1 8 103 0.8340643048286438
1 8 104 0.8339555859565735
1 8 105 0.8332900404930115
1 8 106 0.8365430235862732
1 8 107 0.8356382250785828
1 8 108 0.8368780016899109
1 8 109 0.836921751499176
1 8 110 0.832904577255249
1 8 111 0.8382595181465149
1 8 112 0.8364124298095703
1 8 113 0.8371490836143494
1 8 114 0.8305073380470276
1 8 115 0.8332034945487976
1 8 116 0.8353337645530701
1 8 117 0.8334032893180847
1 8 118 0.8347012996673584
1 8 119 0.8314974904060364
1 8 120 0.8313131332397461
1 8 121 0.8320332169532776
1 8 122 0.8321638107299805
1 8 123 0.8346214294433594
1 8 124 0.8337919116020203
1 8 125 0.8305719494819641
1 8 126 0.8279141783714294
1 8 127 0.8361559510231018
1 8 128 0.8336348533630371
1 8 129 0.8354831337928772
1 8 130 0.8296144604682922
1 8 131 0.8342198729515076
1 8 132 0.835014820098877
1 8 133 0.8319503664970398
1 8 134 0.8377213478088379
1 8 135 0.8351898193359375
1 8 136 0.8369747996330261
1 8 137 0.8355870246887207
1 8 138 0.8366770148277283
1 8 139 0.8325855135917664
1 8 140 0.8358399271965027
1 8 141 0.8317646980285645
1 8 142 0.8342588543891907
1 8 143 0.8346541523933411
1 8 144 0.8344396948814392
1 8 145 0.8336806297302246
1 8 146 0.8334159851074219
1 8 147 0.8348751664161682
1 8 148 0.8348124623298645
1 8 149 0.8372077941894531
1 9 0 0.408254474401474
1 9 1 0.5557830333709717
1 9 2 0.596210241317749
1 9 3 0.6273478865623474
1 9 4 0.5402534604072571
1 9 5 0.6303467750549316
1 9 6 0.6085744500160217
1 9 7 0.5961660742759705
1 9 8 0.6662487387657166
1 9 9 0.7415845990180969
1 9 10 0.6438973546028137
1 9 11 0.7239813208580017
1 9 12 0.49965742230415344
1 9 13 0.5842580199241638
1 9 14 0.5441953539848328
1 9 15 0.5799123644828796
1 9 16 0.5855005383491516
1 9 17 0.4779702126979828
1 9 18 0.5143523812294006
1 9 19 0.6736788749694824
1 9 20 0.6245519518852234
1 9 21 0.669170618057251
1 9 22 0.6524792313575745
1 9 23 0.7342889308929443
1 9 24 0.6807222366333008
1 9 25 0.5114924907684326
1 9 26 0.5337549448013306
